ticket_id,created_at,resolved_at,updated_at,customer_id,channel,priority,category,assigned_team,status,first_response_minutes,csat_score,reopened_count,source_system,first_response_target_min,resolution_target_hours,resolution_hours,first_response_sla_met,resolution_sla_met,overall_sla_met,is_reopened,created_date,created_month,created_week
TKT00651,2025-06-12 19:39:00,2025-06-13 04:19:42,2025-06-13 04:19:42,CUST0127,Email,High,Payment Failed,Billing,Resolved,25,3.0,0,Support Portal,30,8,8.678333333333333,1,0,0,0,2025-06-12,2025-06,2025-06-09/2025-06-15
TKT00652,2025-05-06 11:23:00,2025-05-07 14:46:05,2025-05-07 14:46:05,CUST0289,Chat,Low,API Error,Integrations,Resolved,164,2.0,0,Support Portal,120,48,27.384722222222223,0,1,0,0,2025-05-06,2025-05,2025-05-05/2025-05-11
TKT00653,2025-03-08 20:59:00,2025-03-09 07:57:07,2025-03-09 07:57:07,CUST0090,Chat,High,OAuth Issue,Integrations,Resolved,8,4.0,0,Support Portal,30,8,10.96861111111111,1,0,0,0,2025-03-08,2025-03,2025-03-03/2025-03-09
TKT00654,2025-05-22 20:10:00,2025-05-24 07:32:29,2025-05-24 07:32:29,CUST0072,Web Form,Low,Slow Performance,Technical,Resolved,119,5.0,0,Support Portal,120,48,35.374722222222225,1,1,1,0,2025-05-22,2025-05,2025-05-19/2025-05-25
TKT00655,2025-05-21 08:36:00,2025-05-21 14:31:53,2025-05-21 14:31:53,CUST0225,Chat,Medium,OAuth Issue,Integrations,Resolved,75,2.0,0,Integration Dashboard,60,24,5.931388888888889,0,1,0,0,2025-05-21,2025-05,2025-05-19/2025-05-25
TKT00656,2025-06-22 20:55:00,,2025-06-25 01:55:00,CUST0246,Email,Medium,Invoice Issue,Billing,Open,56,,0,Support Portal,60,24,,1,,,0,2025-06-22,2025-06,2025-06-16/2025-06-22
TKT00657,2025-04-30 16:21:00,2025-04-30 20:11:43,2025-04-30 20:11:43,CUST0144,Email,High,Refund Request,Billing,Resolved,37,3.0,0,Support Portal,30,8,3.8452777777777776,0,1,0,0,2025-04-30,2025-04,2025-04-28/2025-05-04
TKT00658,2025-05-19 18:26:00,2025-05-19 22:55:42,2025-05-19 22:55:42,CUST0128,Email,High,Slow Performance,Technical,Resolved,13,4.0,0,CRM,30,8,4.495,1,1,1,0,2025-05-19,2025-05,2025-05-19/2025-05-25
TKT00659,2025-05-20 11:15:00,2025-05-20 23:18:27,2025-05-20 23:18:27,CUST0284,Web Form,Medium,OAuth Issue,Integrations,Resolved,43,4.0,0,CRM,60,24,12.0575,1,1,1,0,2025-05-20,2025-05,2025-05-19/2025-05-25
TKT00660,2025-05-23 14:47:00,2025-05-25 17:55:10,2025-05-25 17:55:10,CUST0194,API Monitoring,Medium,OAuth Issue,Integrations,Resolved,38,4.0,0,Support Portal,60,24,51.13611111111111,1,0,0,0,2025-05-23,2025-05,2025-05-19/2025-05-25
TKT00661,2025-02-11 07:11:00,2025-02-11 21:11:25,2025-02-11 21:11:25,CUST0049,Chat,Low,Access Request,Account,Resolved,107,4.0,0,CRM,120,48,14.006944444444445,1,1,1,0,2025-02-11,2025-02,2025-02-10/2025-02-16
TKT00662,2025-01-15 09:18:00,2025-01-15 12:43:56,2025-01-15 12:43:56,CUST0263,Chat,High,Login Issue,Technical,Resolved,35,2.0,1,CRM,30,8,3.4322222222222223,0,1,0,1,2025-01-15,2025-01,2025-01-13/2025-01-19
TKT00663,2025-06-08 16:04:00,2025-06-09 18:02:30,2025-06-09 18:02:30,CUST0174,Web Form,Medium,Webhook Failure,Integrations,Resolved,38,2.0,0,Integration Dashboard,60,24,25.975,1,0,0,0,2025-06-08,2025-06,2025-06-02/2025-06-08
TKT00664,2025-05-03 09:26:00,2025-05-05 02:08:58,2025-05-05 02:08:58,CUST0125,API Monitoring,Medium,Webhook Failure,Integrations,Resolved,27,4.0,0,Integration Dashboard,60,24,40.71611111111111,1,0,0,0,2025-05-03,2025-05,2025-04-28/2025-05-04
TKT00665,2025-05-30 13:52:00,2025-06-01 01:59:10,2025-06-01 01:59:10,CUST0149,Email,Low,Slow Performance,Technical,Resolved,191,2.0,0,Support Portal,120,48,36.11944444444445,0,1,0,0,2025-05-30,2025-05,2025-05-26/2025-06-01
TKT00666,2025-01-04 19:49:00,,2025-01-07 03:49:00,CUST0137,Chat,Medium,Payment Failed,Billing,Open,34,,0,Support Portal,60,24,,1,,,0,2025-01-04,2025-01,2024-12-30/2025-01-05
TKT00667,2025-01-26 08:50:00,2025-01-26 21:49:04,2025-01-26 21:49:04,CUST0298,Email,Medium,Login Issue,Technical,Resolved,29,5.0,0,Integration Dashboard,60,24,12.984444444444444,1,1,1,0,2025-01-26,2025-01,2025-01-20/2025-01-26
TKT00668,2025-05-25 16:33:00,2025-05-26 04:48:54,2025-05-26 04:48:54,CUST0069,Email,High,Payment Failed,Billing,Resolved,45,2.0,0,Integration Dashboard,30,8,12.265,0,0,0,0,2025-05-25,2025-05,2025-05-19/2025-05-25
TKT00669,2025-04-14 18:58:00,2025-04-15 23:07:42,2025-04-15 23:07:42,CUST0300,Chat,Low,Invoice Issue,Billing,Resolved,81,4.0,0,Support Portal,120,48,28.161666666666665,1,1,1,0,2025-04-14,2025-04,2025-04-14/2025-04-20
TKT00670,2025-03-30 13:23:00,2025-03-31 12:46:09,2025-03-31 12:46:09,CUST0011,Email,Medium,API Error,Integrations,Resolved,29,4.0,0,Support Portal,60,24,23.385833333333334,1,1,1,0,2025-03-30,2025-03,2025-03-24/2025-03-30
TKT00671,2025-06-05 07:40:00,2025-06-05 19:09:45,2025-06-05 19:09:45,CUST0154,Email,Low,Payment Failed,Billing,Resolved,92,4.0,0,Integration Dashboard,120,48,11.495833333333334,1,1,1,0,2025-06-05,2025-06,2025-06-02/2025-06-08
TKT00672,2025-03-11 21:30:00,2025-03-15 02:11:32,2025-03-15 02:11:32,CUST0026,Email,Low,OAuth Issue,Integrations,Resolved,200,4.0,0,Support Portal,120,48,76.69222222222223,0,0,0,0,2025-03-11,2025-03,2025-03-10/2025-03-16
TKT00673,2025-02-27 07:33:00,2025-02-28 16:14:27,2025-02-28 16:14:27,CUST0255,Chat,Medium,API Error,Integrations,Resolved,70,4.0,0,Support Portal,60,24,32.69083333333333,0,0,0,0,2025-02-27,2025-02,2025-02-24/2025-03-02
TKT00674,2025-04-08 21:20:00,2025-04-09 16:07:12,2025-04-09 16:07:12,CUST0104,API Monitoring,Medium,Login Issue,Technical,Resolved,107,2.0,0,Support Portal,60,24,18.786666666666665,0,1,0,0,2025-04-08,2025-04,2025-04-07/2025-04-13
TKT00675,2025-06-21 17:09:00,2025-06-23 05:45:23,2025-06-23 05:45:23,CUST0226,Chat,Medium,Application Bug,Technical,Resolved,27,3.0,0,Support Portal,60,24,36.60638888888889,1,0,0,0,2025-06-21,2025-06,2025-06-16/2025-06-22
TKT00676,2025-04-06 08:57:00,2025-04-06 16:23:10,2025-04-06 16:23:10,CUST0078,Email,Medium,Invoice Issue,Billing,Resolved,53,3.0,0,Support Portal,60,24,7.436111111111111,1,1,1,0,2025-04-06,2025-04,2025-03-31/2025-04-06
TKT00677,2025-01-07 16:46:00,2025-01-08 10:56:37,2025-01-08 10:56:37,CUST0208,Chat,Medium,Plan Change,Account,Resolved,28,4.0,0,CRM,60,24,18.176944444444445,1,1,1,0,2025-01-07,2025-01,2025-01-06/2025-01-12
TKT00678,2025-06-08 21:51:00,2025-06-09 09:17:23,2025-06-09 09:17:23,CUST0175,API Monitoring,High,API Error,Integrations,Resolved,23,3.0,0,CRM,30,8,11.439722222222223,1,0,0,0,2025-06-08,2025-06,2025-06-02/2025-06-08
TKT00679,2025-03-19 14:21:00,2025-03-21 14:27:35,2025-03-21 14:27:35,CUST0025,API Monitoring,Medium,API Error,Integrations,Resolved,19,4.0,0,Support Portal,60,24,48.109722222222224,1,0,0,0,2025-03-19,2025-03,2025-03-17/2025-03-23
TKT00680,2025-03-01 08:18:00,2025-03-01 16:18:55,2025-03-01 16:18:55,CUST0175,Email,Medium,API Error,Integrations,Resolved,44,5.0,0,Support Portal,60,24,8.015277777777778,1,1,1,0,2025-03-01,2025-03,2025-02-24/2025-03-02
TKT00681,2025-06-02 21:00:00,2025-06-04 03:10:12,2025-06-04 03:10:12,CUST0016,Email,Medium,Application Bug,Technical,Resolved,70,3.0,0,Integration Dashboard,60,24,30.17,0,0,0,0,2025-06-02,2025-06,2025-06-02/2025-06-08
TKT00682,2025-03-16 13:01:00,2025-03-16 21:01:46,2025-03-16 21:01:46,CUST0233,Chat,High,Application Bug,Technical,Resolved,83,3.0,0,Integration Dashboard,30,8,8.012777777777778,0,0,0,0,2025-03-16,2025-03,2025-03-10/2025-03-16
TKT00683,2025-01-07 14:44:00,,2025-01-08 15:44:00,CUST0206,Email,Low,Access Request,Account,Pending,111,,0,Integration Dashboard,120,48,,1,,,0,2025-01-07,2025-01,2025-01-06/2025-01-12
TKT00684,2025-02-24 14:13:00,2025-02-27 01:52:18,2025-02-27 01:52:18,CUST0197,Chat,Medium,Webhook Failure,Integrations,Resolved,60,4.0,0,Integration Dashboard,60,24,59.655,1,0,0,0,2025-02-24,2025-02,2025-02-24/2025-03-02
TKT00685,2025-05-26 07:26:00,,2025-05-27 05:26:00,CUST0091,Web Form,High,Payment Failed,Billing,Open,19,,0,Support Portal,30,8,,1,,,0,2025-05-26,2025-05,2025-05-26/2025-06-01
TKT00686,2025-06-01 11:01:00,2025-06-03 22:56:48,2025-06-03 22:56:48,CUST0011,API Monitoring,Low,Webhook Failure,Integrations,Resolved,56,3.0,0,Integration Dashboard,120,48,59.93,1,0,0,0,2025-06-01,2025-06,2025-05-26/2025-06-01
TKT00687,2025-04-19 07:05:00,2025-04-19 12:14:12,2025-04-19 12:14:12,CUST0237,Email,High,Application Bug,Technical,Resolved,16,5.0,0,Integration Dashboard,30,8,5.153333333333333,1,1,1,0,2025-04-19,2025-04,2025-04-14/2025-04-20
TKT00688,2025-06-29 20:46:00,2025-07-01 13:02:27,2025-07-01 13:02:27,CUST0121,Email,Medium,Application Bug,Technical,Resolved,54,3.0,0,CRM,60,24,40.274166666666666,1,0,0,0,2025-06-29,2025-06,2025-06-23/2025-06-29
TKT00689,2025-03-16 16:50:00,2025-03-18 10:06:44,2025-03-18 10:06:44,CUST0123,Web Form,Low,OAuth Issue,Integrations,Resolved,95,5.0,0,Support Portal,120,48,41.278888888888886,1,1,1,0,2025-03-16,2025-03,2025-03-10/2025-03-16
TKT00690,2025-05-20 16:28:00,,2025-05-23 11:28:00,CUST0234,Email,Medium,Application Bug,Technical,Pending,70,,0,CRM,60,24,,0,,,0,2025-05-20,2025-05,2025-05-19/2025-05-25
TKT00691,2025-05-01 16:13:00,2025-05-02 03:40:05,2025-05-02 03:40:05,CUST0247,Email,Medium,Application Bug,Technical,Resolved,87,3.0,0,Integration Dashboard,60,24,11.45138888888889,0,1,0,0,2025-05-01,2025-05,2025-04-28/2025-05-04
TKT00692,2025-02-27 10:45:00,2025-02-28 11:11:55,2025-02-28 11:11:55,CUST0257,Chat,Medium,Webhook Failure,Integrations,Resolved,36,3.0,0,CRM,60,24,24.448611111111113,1,0,0,0,2025-02-27,2025-02,2025-02-24/2025-03-02
TKT00693,2025-04-29 15:00:00,2025-04-30 18:09:54,2025-04-30 18:09:54,CUST0113,Email,Medium,Access Request,Account,Resolved,38,4.0,0,Support Portal,60,24,27.165,1,0,0,0,2025-04-29,2025-04,2025-04-28/2025-05-04
TKT00694,2025-03-31 16:21:00,2025-04-01 20:10:45,2025-04-01 20:10:45,CUST0227,Email,Medium,API Error,Integrations,Resolved,56,3.0,0,Support Portal,60,24,27.829166666666666,1,0,0,0,2025-03-31,2025-03,2025-03-31/2025-04-06
TKT00695,2025-06-14 19:01:00,2025-06-16 12:25:47,2025-06-16 12:25:47,CUST0090,Chat,Medium,API Error,Integrations,Resolved,108,4.0,0,Support Portal,60,24,41.41305555555556,0,0,0,0,2025-06-14,2025-06,2025-06-09/2025-06-15
TKT00696,2025-05-24 08:55:00,,2025-05-26 10:55:00,CUST0050,Email,Low,Payment Failed,Billing,Pending,126,,0,Support Portal,120,48,,0,,,0,2025-05-24,2025-05,2025-05-19/2025-05-25
TKT00697,2025-03-07 14:29:00,2025-03-07 16:52:29,2025-03-07 16:52:29,CUST0192,Chat,High,API Error,Integrations,Resolved,38,3.0,0,CRM,30,8,2.391388888888889,0,1,0,0,2025-03-07,2025-03,2025-03-03/2025-03-09
TKT00698,2025-06-13 18:38:00,,2025-06-16 04:38:00,CUST0062,API Monitoring,Low,Access Request,Account,Pending,59,,0,CRM,120,48,,1,,,0,2025-06-13,2025-06,2025-06-09/2025-06-15
TKT00699,2025-01-11 21:00:00,,2025-01-13 17:00:00,CUST0256,Chat,Low,Invoice Issue,Billing,Pending,135,,0,CRM,120,48,,0,,,0,2025-01-11,2025-01,2025-01-06/2025-01-12
TKT00700,2025-06-13 21:03:00,,2025-06-15 19:03:00,CUST0212,Email,Low,Slow Performance,Technical,Pending,222,,0,CRM,120,48,,0,,,0,2025-06-13,2025-06,2025-06-09/2025-06-15
TKT00701,2025-05-23 20:57:00,,2025-05-26 03:57:00,CUST0175,Web Form,Low,Application Bug,Technical,Pending,97,,0,Integration Dashboard,120,48,,1,,,0,2025-05-23,2025-05,2025-05-19/2025-05-25
TKT00702,2025-04-11 14:26:00,2025-04-13 00:08:15,2025-04-13 00:08:15,CUST0027,Chat,Medium,Slow Performance,Technical,Resolved,27,4.0,0,Integration Dashboard,60,24,33.704166666666666,1,0,0,0,2025-04-11,2025-04,2025-04-07/2025-04-13
TKT00703,2025-04-11 07:48:00,,2025-04-13 10:48:00,CUST0018,API Monitoring,Low,Plan Change,Account,Pending,156,,0,Support Portal,120,48,,0,,,0,2025-04-11,2025-04,2025-04-07/2025-04-13
TKT00704,2025-06-06 18:32:00,,2025-06-08 23:32:00,CUST0155,Chat,High,Access Request,Account,Open,18,,0,Support Portal,30,8,,1,,,0,2025-06-06,2025-06,2025-06-02/2025-06-08
TKT00705,2025-06-06 19:32:00,2025-06-09 11:07:48,2025-06-09 11:07:48,CUST0017,Chat,Low,Slow Performance,Technical,Resolved,18,3.0,0,Support Portal,120,48,63.596666666666664,1,0,0,0,2025-06-06,2025-06,2025-06-02/2025-06-08
TKT00706,2025-05-30 17:55:00,2025-05-31 02:08:01,2025-05-31 02:08:01,CUST0069,Chat,High,Webhook Failure,Integrations,Resolved,32,5.0,0,Integration Dashboard,30,8,8.216944444444444,0,0,0,0,2025-05-30,2025-05,2025-05-26/2025-06-01
TKT00707,2025-06-12 10:48:00,2025-06-15 08:05:39,2025-06-15 08:05:39,CUST0005,Email,Low,Application Bug,Technical,Resolved,200,4.0,0,Integration Dashboard,120,48,69.29416666666667,0,0,0,0,2025-06-12,2025-06,2025-06-09/2025-06-15
TKT00708,2025-06-28 19:06:00,,2025-07-01 16:06:00,CUST0193,API Monitoring,Medium,Slow Performance,Technical,Open,93,,0,Support Portal,60,24,,0,,,0,2025-06-28,2025-06,2025-06-23/2025-06-29
TKT00710,2025-03-10 12:05:00,2025-03-10 16:53:13,2025-03-10 16:53:13,CUST0163,Email,Critical,OAuth Issue,Integrations,Resolved,7,3.0,0,Support Portal,10,4,4.8036111111111115,1,0,0,0,2025-03-10,2025-03,2025-03-10/2025-03-16
TKT00711,2025-06-09 13:04:00,2025-06-13 13:55:40,2025-06-13 13:55:40,CUST0069,Email,Low,OAuth Issue,Integrations,Resolved,112,3.0,0,Support Portal,120,48,96.86111111111111,1,0,0,0,2025-06-09,2025-06,2025-06-09/2025-06-15
TKT00712,2025-01-06 10:40:00,2025-01-07 13:32:03,2025-01-07 13:32:03,CUST0190,Email,Medium,Invoice Issue,Billing,Resolved,46,3.0,0,Integration Dashboard,60,24,26.8675,1,0,0,0,2025-01-06,2025-01,2025-01-06/2025-01-12
TKT00713,2025-05-09 14:49:00,2025-05-10 00:19:00,2025-05-10 00:19:00,CUST0024,Web Form,Critical,Slow Performance,Technical,Resolved,6,4.0,0,Support Portal,10,4,9.5,1,0,0,0,2025-05-09,2025-05,2025-05-05/2025-05-11
TKT00714,2025-01-25 11:42:00,2025-01-31 13:17:49,2025-01-31 13:17:49,CUST0254,API Monitoring,Low,Login Issue,Technical,Resolved,48,4.0,0,Support Portal,120,48,145.59694444444443,1,0,0,0,2025-01-25,2025-01,2025-01-20/2025-01-26
TKT00715,2025-03-12 15:26:00,2025-03-13 17:26:07,2025-03-13 17:26:07,CUST0017,API Monitoring,Medium,Refund Request,Billing,Resolved,82,4.0,1,Support Portal,60,24,26.001944444444444,0,0,0,1,2025-03-12,2025-03,2025-03-10/2025-03-16
TKT00716,2025-04-06 14:04:00,2025-04-09 21:23:37,2025-04-09 21:23:37,CUST0288,Web Form,Medium,Plan Change,Account,Resolved,26,4.0,0,Support Portal,60,24,79.32694444444445,1,0,0,0,2025-04-06,2025-04,2025-03-31/2025-04-06
TKT00717,2025-05-07 09:03:00,2025-05-07 16:55:05,2025-05-07 16:55:05,CUST0039,Email,Medium,Account Closure,Account,Resolved,25,5.0,0,Support Portal,60,24,7.868055555555555,1,1,1,0,2025-05-07,2025-05,2025-05-05/2025-05-11
TKT00718,2025-01-16 14:34:00,2025-01-16 16:59:53,2025-01-16 16:59:53,CUST0132,Chat,High,Plan Change,Account,Resolved,22,4.0,0,Support Portal,30,8,2.431388888888889,1,1,1,0,2025-01-16,2025-01,2025-01-13/2025-01-19
TKT00719,2025-02-13 13:17:00,2025-02-13 19:45:51,2025-02-13 19:45:51,CUST0007,Email,Critical,API Error,Integrations,Resolved,8,2.0,0,Integration Dashboard,10,4,6.480833333333333,1,0,0,0,2025-02-13,2025-02,2025-02-10/2025-02-16
TKT00720,2025-03-22 12:15:00,2025-03-23 20:37:45,2025-03-23 20:37:45,CUST0142,API Monitoring,Medium,Application Bug,Technical,Resolved,75,3.0,0,Support Portal,60,24,32.37916666666667,0,0,0,0,2025-03-22,2025-03,2025-03-17/2025-03-23
TKT00721,2025-05-26 18:10:00,2025-05-27 02:56:47,2025-05-27 02:56:47,CUST0097,Email,Medium,Refund Request,Billing,Resolved,104,3.0,1,Support Portal,60,24,8.779722222222222,0,1,0,1,2025-05-26,2025-05,2025-05-26/2025-06-01
TKT00722,2025-02-08 17:39:00,2025-02-09 05:51:40,2025-02-09 05:51:40,CUST0161,Chat,Medium,Slow Performance,Technical,Resolved,40,3.0,0,Support Portal,60,24,12.21111111111111,1,1,1,0,2025-02-08,2025-02,2025-02-03/2025-02-09
TKT00723,2025-03-11 10:04:00,2025-03-11 13:21:15,2025-03-11 13:21:15,CUST0290,Web Form,High,Application Bug,Technical,Resolved,20,4.0,0,Support Portal,30,8,3.2875,1,1,1,0,2025-03-11,2025-03,2025-03-10/2025-03-16
TKT00724,2025-04-05 10:16:00,2025-05-04 08:16:00,2025-04-05 14:07:13,CUST0093,Chat,Critical,Invoice Issue,Billing,Resolved,14,3.0,0,Support Portal,10,4,694.0,0,0,0,0,2025-04-05,2025-04,2025-03-31/2025-04-06
TKT00725,2025-04-14 18:54:00,,2025-04-15 21:54:00,CUST0043,Web Form,Medium,Application Bug,Technical,Pending,35,,0,Support Portal,60,24,,1,,,0,2025-04-14,2025-04,2025-04-14/2025-04-20
TKT00726,2025-04-23 14:29:00,2025-04-24 05:53:37,2025-04-24 05:53:37,CUST0272,API Monitoring,Medium,API Error,Integrations,Resolved,38,5.0,0,Support Portal,60,24,15.410277777777777,1,1,1,0,2025-04-23,2025-04,2025-04-21/2025-04-27
TKT00727,2025-02-06 12:11:00,2025-02-07 10:56:49,2025-02-07 10:56:49,CUST0039,Web Form,Medium,Webhook Failure,Integrations,Resolved,41,2.0,0,Integration Dashboard,60,24,22.76361111111111,1,1,1,0,2025-02-06,2025-02,2025-02-03/2025-02-09
TKT00728,2025-01-17 14:34:00,2025-01-17 21:18:29,2025-01-17 21:18:29,CUST0257,Chat,High,Application Bug,Technical,Resolved,14,5.0,0,Integration Dashboard,30,8,6.741388888888889,1,1,1,0,2025-01-17,2025-01,2025-01-13/2025-01-19
TKT00729,2025-03-06 11:10:00,2025-03-10 01:10:05,2025-03-10 01:10:05,CUST0090,Chat,Medium,Login Issue,Technical,Resolved,31,2.0,1,Integration Dashboard,60,24,86.00138888888888,1,0,0,1,2025-03-06,2025-03,2025-03-03/2025-03-09
TKT00730,2025-06-30 16:37:00,,2025-07-02 05:37:00,CUST0086,Email,Medium,Refund Request,Billing,Pending,13,,0,Support Portal,60,24,,1,,,0,2025-06-30,2025-06,2025-06-30/2025-07-06
TKT00731,2025-05-20 13:03:00,2025-05-23 10:04:17,2025-05-23 10:04:17,CUST0001,Web Form,Medium,Webhook Failure,Integrations,Resolved,14,2.0,0,Support Portal,60,24,69.0213888888889,1,0,0,0,2025-05-20,2025-05,2025-05-19/2025-05-25
TKT00732,2025-04-23 07:31:00,,2025-04-25 19:31:00,CUST0146,Email,High,Application Bug,Technical,Pending,19,,0,Support Portal,30,8,,1,,,0,2025-04-23,2025-04,2025-04-21/2025-04-27
TKT00733,2025-04-08 17:26:00,2025-08-04 15:26:00,2025-04-09 04:25:48,CUST0034,Chat,High,OAuth Issue,Integrations,Resolved,88,3.0,0,Support Portal,30,8,2830.0,0,0,0,0,2025-04-08,2025-04,2025-04-07/2025-04-13
TKT00734,2025-06-27 09:14:00,2025-06-29 00:44:16,2025-06-29 00:44:16,CUST0077,Email,Low,Application Bug,Technical,Resolved,46,4.0,0,CRM,120,48,39.504444444444445,1,1,1,0,2025-06-27,2025-06,2025-06-23/2025-06-29
TKT00735,2025-04-13 20:25:00,2025-04-14 06:30:53,2025-04-14 06:30:53,CUST0237,Email,Medium,Webhook Failure,Integrations,Resolved,132,3.0,0,CRM,60,24,10.098055555555556,0,1,0,0,2025-04-13,2025-04,2025-04-07/2025-04-13
TKT00736,2025-05-03 09:57:00,2025-05-04 02:42:42,2025-05-04 02:42:42,CUST0100,Email,Medium,Login Issue,Technical,Resolved,77,3.0,0,Support Portal,60,24,16.761666666666667,0,1,0,0,2025-05-03,2025-05,2025-04-28/2025-05-04
TKT00737,2025-01-04 11:05:00,2025-01-04 13:51:58,2025-01-04 13:51:58,CUST0300,Chat,High,Webhook Failure,Integrations,Resolved,39,4.0,0,Support Portal,30,8,2.7827777777777776,0,1,0,0,2025-01-04,2025-01,2024-12-30/2025-01-05
TKT00738,2025-06-13 08:22:00,2025-06-14 07:36:49,2025-06-14 07:36:49,CUST0215,Chat,Medium,OAuth Issue,Integrations,Resolved,25,5.0,0,Support Portal,60,24,23.246944444444445,1,1,1,0,2025-06-13,2025-06,2025-06-09/2025-06-15
TKT00739,2025-02-15 11:44:00,2025-02-15 18:30:21,2025-02-15 18:30:21,CUST0076,Web Form,High,Login Issue,Technical,Resolved,41,4.0,0,Support Portal,30,8,6.7725,0,1,0,0,2025-02-15,2025-02,2025-02-10/2025-02-16
TKT00740,2025-03-25 08:01:00,2025-03-25 11:13:57,2025-03-25 11:13:57,CUST0115,Web Form,Critical,Payment Failed,Billing,Resolved,18,3.0,0,Support Portal,10,4,3.2158333333333333,0,1,0,0,2025-03-25,2025-03,2025-03-24/2025-03-30
TKT00741,2025-04-06 12:11:00,2025-04-06 23:21:09,2025-04-06 23:21:09,CUST0135,Web Form,Medium,Invoice Issue,Billing,Resolved,33,3.0,0,Support Portal,60,24,11.169166666666667,1,1,1,0,2025-04-06,2025-04,2025-03-31/2025-04-06
TKT00742,2025-06-27 11:25:00,2025-06-27 19:04:13,2025-06-27 19:04:13,CUST0197,Chat,High,API Error,Integrations,Resolved,18,4.0,0,CRM,30,8,7.653611111111111,1,1,1,0,2025-06-27,2025-06,2025-06-23/2025-06-29
TKT00743,2025-05-19 19:10:00,2025-05-20 09:50:50,2025-05-20 09:50:50,CUST0053,Chat,Medium,Payment Failed,Billing,Resolved,310,3.0,0,Support Portal,60,24,14.680555555555555,0,1,0,0,2025-05-19,2025-05,2025-05-19/2025-05-25
TKT00744,2025-04-12 07:01:00,2025-04-12 10:02:40,2025-04-12 10:02:40,CUST0247,Chat,High,Invoice Issue,Billing,Resolved,17,5.0,0,Support Portal,30,8,3.0277777777777777,1,1,1,0,2025-04-12,2025-04,2025-04-07/2025-04-13
TKT00745,2025-05-06 15:51:00,2025-05-06 23:36:15,2025-05-06 23:36:15,CUST0108,API Monitoring,High,Access Request,Account,Resolved,11,5.0,0,Integration Dashboard,30,8,7.754166666666666,1,1,1,0,2025-05-06,2025-05,2025-05-05/2025-05-11
TKT00746,2025-06-12 14:20:00,2025-06-13 21:06:20,2025-06-13 21:06:20,CUST0029,API Monitoring,Medium,Invoice Issue,Billing,Resolved,46,3.0,0,Integration Dashboard,60,24,30.772222222222222,1,0,0,0,2025-06-12,2025-06,2025-06-09/2025-06-15
TKT00747,2025-04-01 16:37:00,2025-04-01 21:05:41,2025-04-01 21:05:41,CUST0186,Web Form,High,Payment Failed,Billing,Resolved,13,3.0,0,CRM,30,8,4.478055555555556,1,1,1,0,2025-04-01,2025-04,2025-03-31/2025-04-06
TKT00748,2025-03-22 16:56:00,2025-03-23 15:25:00,2025-03-23 15:25:00,CUST0185,Email,Medium,Slow Performance,Technical,Resolved,85,4.0,1,Support Portal,60,24,22.483333333333334,0,1,0,1,2025-03-22,2025-03,2025-03-17/2025-03-23
TKT00749,2025-04-17 13:59:00,2025-04-18 19:50:03,2025-04-18 19:50:03,CUST0275,Email,Medium,Application Bug,Technical,Resolved,31,3.0,0,Support Portal,60,24,29.850833333333334,1,0,0,0,2025-04-17,2025-04,2025-04-14/2025-04-20
TKT00750,2025-03-11 11:46:00,2025-03-12 02:44:35,2025-03-12 02:44:35,CUST0128,Web Form,Low,Webhook Failure,Integrations,Resolved,159,3.0,0,CRM,120,48,14.97638888888889,0,1,0,0,2025-03-11,2025-03,2025-03-10/2025-03-16
TKT00751,2025-01-04 18:05:00,,2025-01-07 05:05:00,CUST0184,API Monitoring,Critical,Payment Failed,Billing,Pending,8,,0,Support Portal,10,4,,1,,,0,2025-01-04,2025-01,2024-12-30/2025-01-05
TKT00752,2025-06-03 09:51:00,2025-06-04 01:30:07,2025-06-04 01:30:07,CUST0032,Email,Low,Slow Performance,Technical,Resolved,200,4.0,0,Integration Dashboard,120,48,15.651944444444444,0,1,0,0,2025-06-03,2025-06,2025-06-02/2025-06-08
TKT00754,2025-05-18 13:32:00,,2025-05-18 15:32:00,CUST0019,Email,Low,Application Bug,Technical,Pending,131,,0,Support Portal,120,48,,0,,,0,2025-05-18,2025-05,2025-05-12/2025-05-18
TKT00755,2025-06-24 19:12:00,2025-06-24 23:00:57,2025-06-24 23:00:57,CUST0069,API Monitoring,Critical,Plan Change,Account,Resolved,6,5.0,0,Support Portal,10,4,3.8158333333333334,1,1,1,0,2025-06-24,2025-06,2025-06-23/2025-06-29
TKT00756,2025-03-19 11:00:00,2025-03-21 04:57:01,2025-03-21 04:57:01,CUST0005,Chat,Medium,API Error,Integrations,Resolved,70,3.0,0,Integration Dashboard,60,24,41.95027777777778,0,0,0,0,2025-03-19,2025-03,2025-03-17/2025-03-23
TKT00757,2025-06-14 09:22:00,2025-06-17 00:30:46,2025-06-17 00:30:46,CUST0248,Email,Medium,Plan Change,Account,Resolved,92,3.0,1,Support Portal,60,24,63.14611111111111,0,0,0,1,2025-06-14,2025-06,2025-06-09/2025-06-15
TKT00758,2025-05-05 19:45:00,2025-05-06 22:18:53,2025-05-06 22:18:53,CUST0046,Email,Medium,Refund Request,Billing,Resolved,66,3.0,0,Integration Dashboard,60,24,26.564722222222223,0,0,0,0,2025-05-05,2025-05,2025-05-05/2025-05-11
